,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
10585589,202206,3,35,355030,N,7990200,1,212205,101,4,30.0,44.0,1,1,0,1,97,0,0,9,15500.0,7,0,1,202206,0,5,15500.0,Engenheiro de Aplicativos em Computacao
10585590,202206,3,35,355030,K,6613400,1,212205,101,5,32.0,40.0,3,1,0,1,97,0,0,0,16000.0,7,0,1,202206,0,5,16000.0,Engenheiro de Aplicativos em Computacao
10585595,202206,3,35,355030,K,6512000,-1,212205,101,5,60.0,40.0,1,3,0,1,40,0,0,0,18206.32,10,0,1,202206,0,5,18206.32,Engenheiro de Aplicativos em Computacao
10585600,202206,3,35,355030,J,6319400,-1,212205,101,5,32.0,44.0,1,1,0,1,40,0,0,0,37238.4,10,0,1,202206,0,5,37238.4,Engenheiro de Aplicativos em Computacao
10585601,202206,3,35,355030,N,8299799,-1,212205,101,8,32.0,44.0,1,1,0,1,31,0,0,9,24380.0,9,0,1,202206,0,5,24380.0,Engenheiro de Aplicativos em Computacao
10585602,202206,3,35,355030,J,6204000,1,212205,101,5,28.0,44.0,1,1,0,1,97,0,0,0,12500.0,2,0,1,202206,0,5,12500.0,Engenheiro de Aplicativos em Computacao
10585603,202206,3,35,355030,J,6319400,-1,212205,101,5,25.0,40.0,1,1,0,1,31,0,0,0,5984.0,3,0,1,202206,0,5,5984.0,Engenheiro de Aplicativos em Computacao
10585604,202206,3,35,355030,J,6209100,-1,212205,101,5,22.0,40.0,3,3,0,1,31,0,0,0,6669.31,10,0,1,202206,0,5,6669.31,Engenheiro de Aplicativos em Computacao
10585606,202206,3,35,355030,M,7490104,1,212205,101,5,29.0,44.0,1,1,0,1,97,0,0,0,11540.48,8,0,1,202206,0,5,11540.48,Engenheiro de Aplicativos em Computacao
10585607,202206,3,35,355030,S,9411100,1,212205,101,5,26.0,44.0,3,3,0,1,97,0,0,0,11005.0,9,0,1,202206,0,5,11005.0,Engenheiro de Aplicativos em Computacao
10585609,202206,3,35,355030,J,6202300,-1,212205,101,4,21.0,40.0,1,1,0,1,40,0,0,0,7000.0,7,0,1,202206,0,5,7000.0,Engenheiro de Aplicativos em Computacao
10585613,202206,3,35,355030,J,6319400,1,212205,101,5,32.0,40.0,1,1,0,1,97,0,0,0,13000.0,7,0,1,202206,0,5,13000.0,Engenheiro de Aplicativos em Computacao
10585614,202206,3,35,355030,J,6311900,-1,212205,101,5,42.0,48.0,1,1,0,1,40,0,0,0,38384.62,8,0,1,202206,0,5,38384.62,Engenheiro de Aplicativos em Computacao
10585615,202206,3,35,355030,J,6311900,1,212205,101,5,26.0,40.0,3,1,0,1,97,0,0,0,4000.0,7,0,1,202206,0,5,4000.0,Engenheiro de Aplicativos em Computacao
10585620,202206,3,35,355030,J,6209100,1,212205,101,8,33.0,40.0,2,1,0,1,97,0,0,0,9000.0,7,0,1,202206,0,5,9000.0,Engenheiro de Aplicativos em Computacao
10585621,202206,3,35,355030,J,6202300,-1,212205,101,8,27.0,40.0,1,1,0,1,40,0,0,0,10847.71,5,0,1,202206,0,5,10847.71,Engenheiro de Aplicativos em Computacao
10585622,202206,3,35,355030,K,6619399,1,212205,101,8,41.0,44.0,1,3,0,1,97,0,0,0,10438.4,10,0,1,202206,0,5,10438.4,Engenheiro de Aplicativos em Computacao
10585624,202206,3,35,355030,J,6202300,-1,212205,101,3,23.0,40.0,1,1,0,1,40,0,0,0,7160.4,5,0,1,202206,0,5,7160.4,Engenheiro de Aplicativos em Computacao
10585625,202206,3,35,355030,N,8220200,1,212205,101,6,49.0,40.0,3,1,0,1,97,0,0,0,11000.0,8,0,1,202206,0,5,11000.0,Engenheiro de Aplicativos em Computacao
10585628,202206,3,35,355030,J,6204000,1,212205,101,5,40.0,44.0,1,1,0,1,97,0,0,0,23500.0,2,0,1,202206,0,5,23500.0,Engenheiro de Aplicativos em Computacao
10585632,202206,3,35,355030,J,6209100,1,212205,101,5,38.0,44.0,1,3,0,1,97,0,0,9,14722.34,10,0,1,202206,0,5,14722.34,Engenheiro de Aplicativos em Computacao
10585637,202206,3,35,355030,K,6619399,1,212205,101,5,31.0,44.0,1,1,0,1,97,0,0,0,10938.4,10,0,1,202206,0,5,10938.4,Engenheiro de Aplicativos em Computacao
10585638,202206,3,35,355030,N,7820500,1,212205,101,3,42.0,40.0,1,1,0,1,97,0,0,0,24000.0,10,0,1,202206,0,5,24000.0,Engenheiro de Aplicativos em Computacao
10585641,202206,3,35,355030,J,6319400,1,212205,101,8,26.0,40.0,4,3,0,1,97,0,0,0,9000.0,7,0,1,202206,0,5,9000.0,Engenheiro de Aplicativos em Computacao
10585642,202206,3,35,355030,J,6209100,1,212205,101,5,34.0,40.0,1,3,0,1,97,0,0,0,18402.92,10,0,1,202206,0,5,18402.92,Engenheiro de Aplicativos em Computacao
10585643,202206,3,35,355030,J,6203100,1,212205,101,6,35.0,40.0,1,1,0,1,97,0,0,0,22500.0,9,0,1,202206,0,5,22500.0,Engenheiro de Aplicativos em Computacao
10585644,202206,3,35,355030,K,6619302,-1,212205,101,3,28.0,44.0,3,1,0,1,40,0,0,0,10000.0,6,0,1,202206,0,5,10000.0,Engenheiro de Aplicativos em Computacao
10585649,202206,3,35,355030,K,6619399,1,212205,101,5,30.0,44.0,1,1,0,1,97,0,0,0,14074.4,10,0,1,202206,0,5,14074.4,Engenheiro de Aplicativos em Computacao
10585653,202206,3,35,355030,M,7490104,1,212205,101,3,28.0,44.0,1,3,0,1,97,0,0,0,12650.0,8,0,1,202206,0,5,12650.0,Engenheiro de Aplicativos em Computacao
10585654,202206,3,35,355030,J,6319400,-1,212205,101,5,30.0,44.0,6,1,0,1,40,0,0,0,22088.4,10,0,1,202206,0,5,22088.4,Engenheiro de Aplicativos em Computacao
10585655,202206,3,35,355030,J,6202300,-1,212205,101,6,34.0,40.0,1,1,0,1,40,0,0,0,9000.0,5,0,1,202206,0,5,9000.0,Engenheiro de Aplicativos em Computacao
10585657,202206,3,35,355030,K,6619302,1,212205,101,3,28.0,44.0,3,1,0,1,97,0,0,0,10000.0,6,0,1,202206,0,5,10000.0,Engenheiro de Aplicativos em Computacao
10585659,202206,3,35,355030,J,6202300,1,212205,101,4,24.0,44.0,1,1,0,1,97,0,0,0,4500.0,9,0,1,202206,0,5,4500.0,Engenheiro de Aplicativos em Computacao
