,Unnamed: 0,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
149,2444054,202207,3,35,355030,J,6201501,1,212420,105,7,26.0,40.0,1,3,0,1,97,0,0,0,1329.68,9,0,1,202207,0,5,1329.68,Analista de Suporte Computacional
150,2444057,202207,3,35,355030,J,6209100,-1,212420,101,9,26.0,40.0,1,1,0,1,40,0,0,0,2200.0,2,0,1,202207,0,5,2200.0,Analista de Suporte Computacional
151,2444058,202207,3,35,355030,J,6204000,1,212420,101,9,33.0,44.0,1,1,0,1,97,0,0,9,6500.0,10,0,1,202207,0,5,6500.0,Analista de Suporte Computacional
152,2444062,202207,3,35,355030,G,4789004,1,212420,101,9,29.0,44.0,3,1,0,1,97,0,0,0,3200.0,8,0,1,202207,0,5,3200.0,Analista de Suporte Computacional
153,2444073,202207,3,35,355030,J,6209100,-1,212420,101,7,21.0,44.0,6,1,0,1,43,0,0,0,1400.0,3,0,1,202207,0,5,1400.0,Analista de Suporte Computacional
154,2444074,202207,3,35,355030,G,4651601,-1,212420,101,9,39.0,40.0,1,1,0,1,31,0,0,0,3134.0,6,0,1,202207,0,5,3134.0,Analista de Suporte Computacional
155,2444079,202207,3,35,355030,J,6203100,-1,212420,101,9,49.0,44.0,1,3,0,1,31,0,0,9,4848.0,5,0,1,202207,0,5,4848.0,Analista de Suporte Computacional
156,2444089,202207,3,35,355030,J,6202300,-1,212420,101,9,55.0,40.0,1,1,0,1,60,0,0,0,18178.56,6,0,1,202207,0,5,18178.56,Analista de Suporte Computacional
157,2444091,202207,3,35,355030,S,9511800,1,212420,101,8,41.0,36.0,3,3,0,1,97,0,0,0,1920.89,9,0,1,202207,0,5,1920.89,Analista de Suporte Computacional
158,2444099,202207,3,35,355030,K,6512000,-1,212420,101,9,39.0,40.0,1,1,0,1,40,0,0,0,12990.4,10,0,1,202207,0,5,12990.4,Analista de Suporte Computacional
159,2444101,202207,3,35,355030,N,7820500,-1,212420,101,9,30.0,44.0,3,1,0,1,40,0,0,9,7500.0,9,0,1,202207,0,5,7500.0,Analista de Suporte Computacional
160,2444103,202207,3,35,355030,J,6311900,-1,212420,101,9,42.0,44.0,1,1,0,1,31,0,0,0,8779.99,8,0,1,202207,0,5,8779.99,Analista de Suporte Computacional
161,2444107,202207,3,35,355030,J,6202300,1,212420,101,9,25.0,40.0,1,1,0,1,97,0,0,0,3245.31,7,0,1,202207,0,5,3245.31,Analista de Suporte Computacional
162,2444109,202207,3,35,355030,M,7020400,1,212420,101,8,22.0,40.0,5,3,0,1,97,0,0,0,3500.0,2,0,1,202207,0,5,3500.0,Analista de Suporte Computacional
163,2444113,202207,3,35,355030,J,6209100,1,212420,101,8,33.0,40.0,1,1,0,1,97,0,0,0,2891.7,7,0,1,202207,0,5,2891.7,Analista de Suporte Computacional
164,2444115,202207,3,35,355030,G,4649401,1,212420,101,9,25.0,44.0,1,1,0,1,97,0,0,0,4400.0,7,0,1,202207,0,5,4400.0,Analista de Suporte Computacional
165,2444117,202207,3,35,355030,J,6209100,-1,212420,101,9,38.0,44.0,3,1,0,1,40,0,0,0,13250.88,10,0,1,202207,0,5,13250.88,Analista de Suporte Computacional
166,2444122,202207,3,35,355030,G,4651601,1,212420,101,8,23.0,40.0,3,1,0,1,97,0,0,0,3134.0,6,0,1,202207,0,5,3134.0,Analista de Suporte Computacional
167,2444124,202207,3,35,355030,K,6512000,-1,212420,101,9,31.0,44.0,1,1,0,1,40,0,0,0,3565.46,8,0,1,202207,0,5,3565.46,Analista de Suporte Computacional
168,2444127,202207,3,35,355030,J,6209100,-1,212420,101,8,24.0,40.0,1,1,0,1,31,0,0,0,7000.0,8,0,1,202207,0,5,7000.0,Analista de Suporte Computacional
169,2444128,202207,3,35,355030,J,6190601,1,212420,101,7,42.0,44.0,2,1,0,1,97,0,0,0,1504.0,4,0,1,202207,0,5,1504.0,Analista de Suporte Computacional
170,2444131,202207,3,35,355030,S,9511800,-1,212420,101,9,52.0,44.0,2,1,0,1,31,0,0,0,5355.0,6,0,1,202207,0,5,5355.0,Analista de Suporte Computacional
171,2444132,202207,3,35,355030,J,6202300,1,212420,101,7,28.0,40.0,1,3,0,1,97,0,0,0,2700.0,2,0,1,202207,0,5,2700.0,Analista de Suporte Computacional
172,2444133,202207,3,35,355030,J,6203100,1,212420,101,8,21.0,40.0,6,1,0,1,97,0,0,0,2500.0,7,0,1,202207,0,5,2500.0,Analista de Suporte Computacional
173,2444134,202207,3,35,355030,J,6204000,1,212420,101,9,26.0,36.0,3,1,0,1,97,0,0,0,2033.0,10,0,1,202207,0,5,2033.0,Analista de Suporte Computacional
174,2444137,202207,3,35,355030,J,6203100,-1,212420,101,9,37.0,40.0,3,3,0,1,40,0,0,0,2056.0,5,0,1,202207,0,5,2056.0,Analista de Suporte Computacional
175,2444138,202207,3,35,355030,N,8211300,1,212420,101,7,27.0,44.0,1,3,0,1,97,0,0,9,2600.0,1,0,1,202207,0,5,2600.0,Analista de Suporte Computacional
176,2444139,202207,3,35,355030,J,6204000,-1,212420,101,9,37.0,40.0,1,1,0,1,40,0,0,0,8314.21,5,0,1,202207,0,5,8314.21,Analista de Suporte Computacional
177,2444143,202207,3,35,355030,J,6201501,1,212420,101,9,30.0,40.0,6,1,0,1,97,0,0,0,3500.0,4,0,1,202207,0,5,3500.0,Analista de Suporte Computacional
178,2444144,202207,3,35,355030,M,7020400,-1,212420,101,8,26.0,40.0,3,3,0,1,40,0,0,0,1947.0,10,0,1,202207,0,5,1947.0,Analista de Suporte Computacional
179,2444147,202207,3,35,355030,J,6203100,1,212420,101,9,36.0,40.0,2,1,0,1,97,0,0,0,15620.0,8,0,1,202207,0,5,15620.0,Analista de Suporte Computacional
180,2444148,202207,3,35,355030,J,6209100,-1,212420,101,7,31.0,40.0,6,1,0,1,40,0,0,0,2258.68,5,0,1,202207,0,5,2258.68,Analista de Suporte Computacional
181,2444150,202207,3,35,355030,J,6209100,1,212420,101,9,36.0,45.0,1,1,0,1,97,0,0,0,2100.0,5,0,1,202207,0,5,2100.0,Analista de Suporte Computacional
182,2444154,202207,3,35,355030,J,6204000,1,212420,101,7,23.0,40.0,1,1,0,1,97,0,0,0,3389.76,4,0,1,202207,0,5,3389.76,Analista de Suporte Computacional
183,2444156,202207,3,35,355030,R,9312300,1,212420,101,8,36.0,44.0,1,1,0,1,97,0,0,0,3823.0,8,0,1,202207,0,5,3823.0,Analista de Suporte Computacional
184,2444160,202207,3,35,355030,J,6311900,-1,212420,101,9,45.0,44.0,6,1,0,1,40,0,0,0,6703.8,8,0,1,202207,0,5,6703.8,Analista de Suporte Computacional
185,2444161,202207,3,35,355030,J,6203100,-1,212420,101,9,30.0,40.0,3,3,0,1,31,0,0,0,2510.17,8,0,1,202207,0,5,2510.17,Analista de Suporte Computacional
186,2444163,202207,3,35,355030,J,6311900,1,212420,101,8,21.0,44.0,1,1,0,1,97,0,0,0,3286.0,9,0,1,202207,0,5,3286.0,Analista de Suporte Computacional
187,2444166,202207,3,35,355030,J,6190601,1,212420,101,7,43.0,44.0,1,3,0,1,97,0,0,0,1504.0,4,0,1,202207,0,5,1504.0,Analista de Suporte Computacional
188,2444167,202207,3,35,355030,N,8211300,1,212420,101,7,25.0,40.0,2,1,0,1,97,0,0,0,4500.0,10,0,1,202207,0,5,4500.0,Analista de Suporte Computacional
189,2444168,202207,3,35,355030,N,8211300,1,212420,101,8,37.0,44.0,3,1,0,1,97,0,0,9,11612.9,10,0,1,202207,0,5,11612.9,Analista de Suporte Computacional
190,2444169,202207,3,35,355030,F,4321500,1,212420,101,9,49.0,44.0,3,3,0,1,97,0,0,0,2042.31,9,0,1,202207,0,5,2042.31,Analista de Suporte Computacional
191,2444170,202207,3,35,355030,J,6204000,-1,212420,101,80,30.0,40.0,1,3,0,1,31,0,0,0,18540.0,7,0,1,202207,0,5,18540.0,Analista de Suporte Computacional
192,2444174,202207,3,35,355030,J,6204000,1,212420,101,9,29.0,44.0,6,1,0,1,97,0,0,0,4500.0,9,0,1,202207,0,5,4500.0,Analista de Suporte Computacional
193,2444177,202207,3,35,355030,J,6204000,-1,212420,101,7,30.0,40.0,6,1,0,1,40,0,0,0,2423.52,8,0,1,202207,0,5,2423.52,Analista de Suporte Computacional
195,2444186,202207,3,35,355030,J,6209100,1,212420,101,9,41.0,40.0,6,1,0,1,97,0,0,0,1850.0,9,0,1,202207,0,5,1850.0,Analista de Suporte Computacional
196,2444189,202207,3,35,355030,C,2651500,-1,212420,101,8,26.0,36.0,6,1,0,1,31,0,0,0,2555.0,6,0,1,202207,0,5,2555.0,Analista de Suporte Computacional
197,2444190,202207,3,35,355030,M,7490104,-1,212420,101,10,34.0,40.0,6,3,0,1,43,0,0,0,3500.0,7,0,1,202207,0,5,3500.0,Analista de Suporte Computacional
198,2444191,202207,3,35,355030,J,6209100,1,212420,101,11,35.0,44.0,1,1,0,1,97,0,0,0,14300.0,10,0,1,202207,0,5,14300.0,Analista de Suporte Computacional
199,2444192,202207,3,35,355030,J,6209100,1,212420,101,9,29.0,40.0,1,1,0,1,97,0,0,0,1500.0,10,0,1,202207,0,5,1500.0,Analista de Suporte Computacional
200,2444198,202207,3,35,355030,J,6204000,1,212420,101,7,35.0,40.0,1,3,0,1,97,0,0,0,2200.0,5,0,1,202207,0,5,2200.0,Analista de Suporte Computacional
201,2444199,202207,3,35,355030,G,4729699,-1,212420,101,7,21.0,44.0,1,1,0,1,31,0,0,0,2900.0,1,0,1,202207,0,5,2900.0,Analista de Suporte Computacional
202,2444207,202207,3,35,355030,N,8219999,-1,212420,101,2,19.0,36.0,3,1,0,1,31,0,0,0,1640.18,8,0,1,202207,0,5,1640.18,Analista de Suporte Computacional
203,2444208,202207,3,35,355030,J,6201501,-1,212420,101,80,28.0,40.0,2,3,0,1,40,0,0,0,3692.99,10,0,1,202207,0,5,3692.99,Analista de Suporte Computacional
204,2444209,202207,3,35,355030,J,6204000,-1,212420,101,10,32.0,40.0,3,1,0,1,40,0,0,0,12500.0,6,0,1,202207,0,5,12500.0,Analista de Suporte Computacional
205,2444210,202207,3,35,355030,N,7810800,1,212420,106,9,26.0,44.0,1,1,0,1,97,0,0,0,2998.94,1,0,1,202207,0,5,2998.94,Analista de Suporte Computacional
206,2444214,202207,3,35,355030,J,6204000,1,212420,101,8,20.0,40.0,1,1,0,1,97,0,0,0,1400.0,2,0,1,202207,0,5,1400.0,Analista de Suporte Computacional
207,2444215,202207,3,35,355030,J,6202300,-1,212420,101,7,22.0,40.0,1,1,0,1,31,0,0,0,1850.0,4,0,1,202207,0,5,1850.0,Analista de Suporte Computacional
208,2444218,202207,3,35,355030,K,6612601,-1,212420,101,9,49.0,44.0,1,1,0,1,31,0,0,0,4000.0,10,0,1,202207,0,5,4000.0,Analista de Suporte Computacional
209,2444219,202207,3,35,355030,J,6311900,-1,212420,101,9,34.0,40.0,2,1,0,1,31,0,0,0,4000.0,6,0,1,202207,0,5,4000.0,Analista de Suporte Computacional
210,2444220,202207,3,35,355030,G,4634601,-1,212420,101,9,26.0,44.0,2,1,0,1,40,0,0,0,3297.02,7,0,1,202207,0,5,3297.02,Analista de Suporte Computacional
211,2444225,202207,3,35,355030,K,6436100,1,212420,101,9,36.0,40.0,1,1,0,1,97,0,0,0,5227.0,7,0,1,202207,0,5,5227.0,Analista de Suporte Computacional
212,2444226,202207,3,35,355030,J,6203100,1,212420,101,9,38.0,40.0,1,3,0,1,97,0,0,0,2615.89,7,0,1,202207,0,5,2615.89,Analista de Suporte Computacional
213,2444228,202207,3,35,355030,J,6311900,-1,212420,101,9,29.0,40.0,1,1,0,1,40,0,0,0,4393.2,9,0,1,202207,0,5,4393.2,Analista de Suporte Computacional
214,2444232,202207,3,35,355030,J,6203100,-1,212420,101,8,26.0,40.0,1,3,0,1,31,0,0,0,2510.17,8,0,1,202207,0,5,2510.17,Analista de Suporte Computacional
215,2444235,202207,3,35,355030,G,4651601,-1,212420,101,8,26.0,40.0,1,1,0,1,40,0,0,0,4148.11,8,0,1,202207,0,5,4148.11,Analista de Suporte Computacional
216,2444237,202207,3,35,355030,J,6203100,1,212420,101,8,22.0,40.0,1,1,0,1,97,0,0,0,2033.6,5,0,1,202207,0,5,2033.6,Analista de Suporte Computacional
217,2444239,202207,3,35,355030,N,7820500,1,212420,106,9,25.0,40.0,1,1,0,1,97,0,0,0,6000.0,10,0,1,202207,0,5,6000.0,Analista de Suporte Computacional
218,2444241,202207,3,35,355030,J,6311900,-1,212420,101,8,21.0,40.0,6,1,0,1,31,0,0,0,1861.0,6,0,1,202207,0,5,1861.0,Analista de Suporte Computacional
219,2444244,202207,3,35,355030,G,4637199,1,212420,101,80,33.0,44.0,1,1,0,1,97,0,0,0,6268.0,6,0,1,202207,0,5,6268.0,Analista de Suporte Computacional
220,2444246,202207,3,35,355030,H,4930202,-1,212420,101,9,31.0,44.0,3,1,0,1,90,0,0,0,3002.29,8,0,1,202207,0,5,3002.29,Analista de Suporte Computacional
221,2444251,202207,3,35,355030,J,6209100,-1,212420,101,8,27.0,40.0,2,1,0,1,31,0,0,0,2048.69,10,0,1,202207,0,5,2048.69,Analista de Suporte Computacional
222,2444255,202207,3,35,355030,S,9511800,-1,212420,101,9,33.0,40.0,3,1,0,1,40,0,0,0,3587.5,2,0,1,202207,0,5,3587.5,Analista de Suporte Computacional
223,2444259,202207,3,35,355030,J,6204000,-1,212420,101,7,30.0,40.0,2,1,0,1,40,0,0,0,1725.0,4,0,1,202207,0,5,1725.0,Analista de Suporte Computacional
224,2444260,202207,3,35,355030,J,6202300,-1,212420,101,8,18.0,40.0,3,1,0,1,31,0,0,0,1846.04,6,0,1,202207,0,5,1846.04,Analista de Suporte Computacional
225,2444261,202207,3,35,355030,J,6202300,1,212420,101,7,23.0,40.0,6,1,0,1,97,0,0,0,3362.71,6,0,1,202207,0,5,3362.71,Analista de Suporte Computacional
226,2444266,202207,3,35,355030,J,6209100,1,212420,101,9,34.0,40.0,6,1,0,1,97,0,0,0,1850.0,9,0,1,202207,0,5,1850.0,Analista de Suporte Computacional
227,2444272,202207,3,35,355030,J,6190601,1,212420,101,7,51.0,44.0,1,1,0,1,97,0,0,0,2200.0,4,0,1,202207,0,5,2200.0,Analista de Suporte Computacional
228,2444276,202207,3,35,355030,J,6311900,1,212420,101,7,41.0,40.0,3,1,0,1,97,0,0,0,2093.39,2,0,1,202207,0,5,2093.39,Analista de Suporte Computacional
229,2444282,202207,3,35,355030,P,8513900,-1,212420,101,80,37.0,42.5,1,1,0,1,40,0,0,0,7606.15,8,0,1,202207,0,5,7606.15,Analista de Suporte Computacional
230,2444284,202207,3,35,355030,S,9511800,-1,212420,101,8,37.0,44.0,3,1,0,1,40,0,0,0,2420.14,4,0,1,202207,0,5,2420.14,Analista de Suporte Computacional
231,2444285,202207,3,35,355030,M,6911701,1,212420,101,9,36.0,40.0,1,1,0,1,97,0,0,0,4800.0,8,0,1,202207,0,5,4800.0,Analista de Suporte Computacional
232,2444289,202207,3,35,355030,J,6204000,-1,212420,101,9,35.0,40.0,3,1,0,1,40,0,0,0,3825.97,7,0,1,202207,0,5,3825.97,Analista de Suporte Computacional
233,2444295,202207,3,35,355030,G,4781400,-1,212420,101,9,42.0,44.0,6,1,0,1,40,0,0,0,9500.0,7,0,1,202207,0,5,9500.0,Analista de Suporte Computacional
234,2444304,202207,3,35,355030,J,6209100,1,212420,101,8,26.0,44.0,1,1,0,1,97,0,0,0,16000.0,10,0,1,202207,0,5,16000.0,Analista de Suporte Computacional
235,2444309,202207,3,35,355030,J,6204000,-1,212420,101,9,28.0,40.0,2,3,0,1,40,0,0,0,1373.19,10,0,1,202207,0,5,1373.19,Analista de Suporte Computacional
236,2444310,202207,3,35,355030,G,4751201,1,212420,101,7,27.0,44.0,6,3,0,1,97,0,0,0,4080.0,10,0,1,202207,0,5,4080.0,Analista de Suporte Computacional
237,2444311,202207,3,35,355030,S,9511800,-1,212420,101,8,30.0,40.0,1,3,0,1,31,0,0,0,3600.0,2,0,1,202207,0,5,3600.0,Analista de Suporte Computacional
238,2444313,202207,3,35,355030,N,8211300,-1,212420,101,9,38.0,44.0,6,3,0,1,31,0,0,0,6000.0,5,0,1,202207,0,5,6000.0,Analista de Suporte Computacional
239,2444316,202207,3,35,355030,N,8211300,-1,212420,101,80,41.0,36.0,1,1,0,1,40,0,0,0,6000.0,10,0,1,202207,0,5,6000.0,Analista de Suporte Computacional
240,2444321,202207,3,35,355030,N,7911200,1,212420,101,8,32.0,44.0,6,1,0,1,97,0,0,0,2573.0,8,0,1,202207,0,5,2573.0,Analista de Suporte Computacional
242,2444324,202207,3,35,355030,J,6202300,-1,212420,101,8,23.0,40.0,1,3,0,1,31,0,0,0,2100.0,1,0,1,202207,0,5,2100.0,Analista de Suporte Computacional
243,2444328,202207,3,35,355030,J,6202300,1,212420,101,7,22.0,44.0,1,1,0,1,97,0,0,0,2700.0,4,0,1,202207,0,5,2700.0,Analista de Suporte Computacional
244,2444330,202207,3,35,355030,K,6612601,1,212420,101,9,46.0,44.0,1,1,0,1,97,0,0,9,8000.0,10,0,1,202207,0,5,8000.0,Analista de Suporte Computacional
245,2444333,202207,3,35,355030,J,6202300,-1,212420,101,9,25.0,40.0,3,1,0,1,40,0,0,0,5478.91,7,0,1,202207,0,5,5478.91,Analista de Suporte Computacional
246,2444339,202207,3,35,355030,G,4665600,-1,212420,101,9,26.0,44.0,3,1,0,1,40,0,0,0,3200.0,3,0,1,202207,0,5,3200.0,Analista de Suporte Computacional
247,2444340,202207,3,35,355030,J,6311900,-1,212420,101,9,39.0,40.0,1,1,0,1,31,0,0,0,2500.0,6,0,1,202207,0,5,2500.0,Analista de Suporte Computacional
248,2444349,202207,3,35,355030,N,8220200,1,212420,101,9,40.0,33.0,3,1,0,1,97,0,0,0,1973.18,1,0,1,202207,0,5,1973.18,Analista de Suporte Computacional
249,2444350,202207,3,35,355030,J,6203100,-1,212420,101,9,37.0,40.0,3,3,0,1,31,0,0,0,2755.65,8,0,1,202207,0,5,2755.65,Analista de Suporte Computacional
250,2444352,202207,3,35,355030,J,6201501,-1,212420,101,7,22.0,40.0,1,1,0,1,40,0,0,0,4054.0,6,0,1,202207,0,5,4054.0,Analista de Suporte Computacional
251,2444355,202207,3,35,355030,N,8220200,1,212420,101,8,25.0,44.0,3,1,0,1,97,0,0,0,1803.75,10,0,1,202207,0,5,1803.75,Analista de Suporte Computacional
252,2444358,202207,3,35,355030,J,6209100,-1,212420,101,9,55.0,40.0,1,1,0,1,31,0,0,0,3795.61,3,0,1,202207,0,5,3795.61,Analista de Suporte Computacional
253,2444359,202207,3,35,355030,J,6201501,1,212420,105,7,20.0,40.0,1,3,0,1,97,0,0,0,1329.68,9,0,1,202207,0,5,1329.68,Analista de Suporte Computacional
254,2444369,202207,3,35,355030,J,6209100,1,212420,101,9,27.0,44.0,6,1,0,1,97,0,0,0,3700.0,4,0,1,202207,0,5,3700.0,Analista de Suporte Computacional
255,2444372,202207,3,35,355030,J,6311900,1,212420,101,7,37.0,40.0,3,1,0,1,97,0,0,0,4364.73,9,0,1,202207,0,5,4364.73,Analista de Suporte Computacional
256,2444376,202207,3,35,355030,N,8211300,-1,212420,101,80,34.0,44.0,1,1,0,1,40,0,0,0,13606.47,10,0,1,202207,0,5,13606.47,Analista de Suporte Computacional
257,2444381,202207,3,35,355030,J,6201501,-1,212420,101,7,34.0,40.0,3,1,0,1,40,0,0,0,3350.0,7,0,1,202207,0,5,3350.0,Analista de Suporte Computacional
258,2444385,202207,3,35,355030,K,6613400,1,212420,101,9,23.0,40.0,1,1,0,1,97,0,0,0,16000.0,7,0,1,202207,0,5,16000.0,Analista de Suporte Computacional
259,2444386,202207,3,35,355030,J,6204000,-1,212420,101,9,28.0,40.0,1,3,0,1,40,0,0,0,2600.0,7,0,1,202207,0,5,2600.0,Analista de Suporte Computacional
260,2444393,202207,3,35,355030,J,6201501,1,212420,101,9,36.0,40.0,3,3,0,1,97,0,0,0,3400.0,10,0,1,202207,0,5,3400.0,Analista de Suporte Computacional
261,2444394,202207,3,35,355030,J,6201501,1,212420,105,7,42.0,40.0,3,3,0,1,97,0,0,0,1329.68,9,0,1,202207,0,5,1329.68,Analista de Suporte Computacional
262,2444397,202207,3,35,355030,J,6204000,1,212420,101,7,20.0,44.0,6,1,0,1,97,0,0,0,2000.0,1,0,1,202207,0,5,2000.0,Analista de Suporte Computacional
263,2444398,202207,3,35,355030,J,6209100,1,212420,101,9,35.0,40.0,2,1,0,1,97,0,0,0,15000.0,7,0,1,202207,0,5,15000.0,Analista de Suporte Computacional
264,2444399,202207,3,35,355030,J,6319400,1,212420,101,9,28.0,44.0,6,3,0,1,97,0,0,0,2588.0,5,0,1,202207,0,5,2588.0,Analista de Suporte Computacional
265,2444402,202207,3,35,355030,N,8220200,1,212420,101,9,31.0,36.0,3,1,0,1,97,0,0,0,1500.0,8,0,1,202207,0,5,1500.0,Analista de Suporte Computacional
266,2444403,202207,3,35,355030,J,6204000,1,212420,101,9,28.0,40.0,1,1,0,1,97,0,0,0,5000.0,10,0,1,202207,0,5,5000.0,Analista de Suporte Computacional
267,2444405,202207,3,35,355030,J,6209100,-1,212420,101,9,26.0,44.0,3,1,0,1,40,0,0,0,3500.0,7,0,1,202207,0,5,3500.0,Analista de Suporte Computacional
268,2444408,202207,3,35,355030,N,8211300,1,212420,101,9,42.0,40.0,1,1,0,1,97,0,0,0,7307.69,7,0,1,202207,0,5,7307.69,Analista de Suporte Computacional
269,2444411,202207,3,35,355030,J,6311900,-1,212420,101,9,26.0,40.0,6,1,0,1,40,0,0,0,5098.0,7,0,1,202207,0,5,5098.0,Analista de Suporte Computacional
270,2444418,202207,3,35,355030,J,6120501,-1,212420,101,8,31.0,40.0,3,1,0,1,40,0,0,0,5307.0,10,0,1,202207,0,5,5307.0,Analista de Suporte Computacional
271,2444421,202207,3,35,355030,J,6209100,1,212420,101,9,30.0,40.0,6,1,0,1,97,0,0,0,2300.0,3,0,1,202207,0,5,2300.0,Analista de Suporte Computacional
272,2444425,202207,3,35,355030,J,6202300,1,212420,101,8,24.0,40.0,3,1,0,1,97,0,0,0,2100.0,1,0,1,202207,0,5,2100.0,Analista de Suporte Computacional
273,2444426,202207,3,35,355030,J,6190601,1,212420,101,7,51.0,44.0,1,3,0,1,97,0,0,0,1504.0,4,0,1,202207,0,5,1504.0,Analista de Suporte Computacional
274,2444431,202207,3,35,355030,J,6209100,1,212420,101,9,42.0,40.0,1,1,0,1,97,0,0,0,5690.0,5,0,1,202207,0,5,5690.0,Analista de Suporte Computacional
275,2444435,202207,3,35,355030,J,6209100,1,212420,101,9,29.0,40.0,1,3,0,1,97,0,0,0,3000.0,8,0,1,202207,0,5,3000.0,Analista de Suporte Computacional
276,2444446,202207,3,35,355030,J,6201501,1,212420,101,9,30.0,40.0,3,1,0,1,97,0,0,0,2033.6,7,0,1,202207,0,5,2033.6,Analista de Suporte Computacional
277,2444448,202207,3,35,355030,J,6201501,-1,212420,101,8,22.0,40.0,1,1,0,1,40,0,0,0,3050.7,7,0,1,202207,0,5,3050.7,Analista de Suporte Computacional
278,2444449,202207,3,35,355030,J,6204000,-1,212420,101,9,32.0,44.0,1,1,0,1,40,0,0,0,5400.0,4,0,1,202207,0,5,5400.0,Analista de Suporte Computacional
280,2444453,202207,3,35,355030,J,6204000,-1,212420,101,9,26.0,40.0,3,1,0,1,40,0,0,0,9152.1,6,0,1,202207,0,5,9152.1,Analista de Suporte Computacional
281,2444456,202207,3,35,355030,G,4789004,-1,212420,101,8,26.0,44.0,3,3,0,1,31,0,0,0,3000.0,8,0,1,202207,0,5,3000.0,Analista de Suporte Computacional
282,2444463,202207,3,35,355030,J,6209100,1,212420,101,9,20.0,40.0,6,1,0,1,97,0,0,0,1900.0,9,0,1,202207,0,5,1900.0,Analista de Suporte Computacional
283,2444466,202207,3,35,355030,J,6202300,-1,212420,101,9,29.0,40.0,3,1,0,1,31,0,0,0,3000.0,7,0,1,202207,0,5,3000.0,Analista de Suporte Computacional
284,2444467,202207,3,35,355030,J,6204000,1,212420,101,8,40.0,40.0,3,1,0,1,97,0,0,0,6500.0,5,0,1,202207,0,5,6500.0,Analista de Suporte Computacional
285,2444468,202207,3,35,355030,G,4651601,1,212420,101,9,48.0,40.0,6,1,0,1,97,0,0,0,4435.0,6,0,1,202207,0,5,4435.0,Analista de Suporte Computacional
286,2444475,202207,3,35,355030,J,6209100,1,212420,101,9,49.0,40.0,3,1,0,1,97,0,0,0,4000.0,7,0,1,202207,0,5,4000.0,Analista de Suporte Computacional
287,2444476,202207,3,35,355030,N,7810800,-1,212420,106,9,34.0,44.0,1,1,0,1,43,0,0,0,2680.08,1,0,1,202207,0,5,2680.08,Analista de Suporte Computacional
288,2444478,202207,3,35,355030,J,6209100,1,212420,101,9,37.0,44.0,1,1,0,1,97,0,0,0,2346.04,10,0,1,202207,0,5,2346.04,Analista de Suporte Computacional
289,2444483,202207,3,35,355030,K,6612601,-1,212420,101,9,30.0,44.0,1,1,0,1,31,0,0,0,8250.67,10,0,1,202207,0,5,8250.67,Analista de Suporte Computacional
290,2444484,202207,3,35,355030,J,6204000,-1,212420,101,7,28.0,40.0,2,1,0,1,40,0,0,0,2500.0,10,0,1,202207,0,5,2500.0,Analista de Suporte Computacional
291,2444490,202207,3,35,355030,G,4663000,-1,212420,101,7,39.0,44.0,1,3,0,1,31,0,0,0,8495.56,4,0,1,202207,0,5,8495.56,Analista de Suporte Computacional
292,2444491,202207,3,35,355030,N,8211300,1,212420,101,9,31.0,40.0,1,1,0,1,97,0,0,0,4800.89,8,0,1,202207,0,5,4800.89,Analista de Suporte Computacional
293,2444492,202207,3,35,355030,J,6209100,1,212420,101,9,39.0,44.0,6,1,0,1,97,0,0,0,3430.13,5,0,1,202207,0,5,3430.13,Analista de Suporte Computacional
294,2444496,202207,3,35,355030,J,6201501,-1,212420,101,9,36.0,40.0,2,1,0,1,31,0,0,0,2033.6,7,0,1,202207,0,5,2033.6,Analista de Suporte Computacional
295,2444497,202207,3,35,355030,S,9499500,-1,212420,101,9,22.0,40.0,1,1,0,1,40,0,0,0,9631.0,7,0,1,202207,0,5,9631.0,Analista de Suporte Computacional
296,2444499,202207,3,35,355030,J,6204000,-1,212420,101,9,30.0,40.0,1,1,0,1,40,0,0,0,2500.0,6,0,1,202207,0,5,2500.0,Analista de Suporte Computacional
297,2444502,202207,3,35,355030,J,6201501,1,212420,105,9,31.0,40.0,2,3,0,1,97,0,0,0,1329.68,9,0,1,202207,0,5,1329.68,Analista de Suporte Computacional
298,2444507,202207,3,35,355030,M,7490104,1,212420,101,9,24.0,40.0,1,1,0,1,97,0,0,0,13128.29,5,0,1,202207,0,5,13128.29,Analista de Suporte Computacional
299,2444518,202207,3,35,355030,L,6822600,-1,212420,101,9,26.0,44.0,1,1,0,1,40,0,0,0,3663.0,7,0,1,202207,0,5,3663.0,Analista de Suporte Computacional
300,2444520,202207,3,35,355030,J,6311900,-1,212420,101,8,31.0,44.0,3,1,0,1,31,0,0,9,2750.0,3,0,1,202207,0,5,2750.0,Analista de Suporte Computacional
301,2444522,202207,3,35,355030,J,6209100,1,212420,101,80,40.0,40.0,1,1,0,1,97,0,0,0,10400.0,7,0,1,202207,0,5,10400.0,Analista de Suporte Computacional
